2.817881416592493693e+00,1.837898908754751304e+01,1.639797030778579057e+01,1.716368312479112390e+01,1.811709546665299797e+01,6.247812701291537429e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.268247163941274991e+01,1.253669539072266303e+01,1.800392328161608191e+01,7.702747775555042864e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238358e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.473447589518846002e+01,9.864490829553783868e+00,7.265065186853978396e+00,1.132784621274532100e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803588e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950390e+01
2.869807563451389765e+00,1.860139342306274912e+01,1.614250701216675310e+01,1.754713073530999168e+01,1.815345891141572920e+01,5.288040404627098567e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.317010807746831880e+01,1.384554054805522227e+01,1.800392328161608191e+01,7.702747775555042864e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.473447589518846179e+01,9.864490829553783868e+00,6.427554579660577971e+00,1.296047912322099549e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
2.911348480938506622e+00,1.877931689147493799e+01,1.593813637567152064e+01,1.785388882372508590e+01,1.818254966722591348e+01,4.520222567295547833e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.356021722791277284e+01,1.489261667392127109e+01,1.800392328161608191e+01,7.702747775555042864e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.473447589518846357e+01,9.864490829553783868e+00,5.757546093905856921e+00,1.426658545160153579e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
2.944581214928200019e+00,1.892165566620468908e+01,1.577463986647533467e+01,1.809929529445716057e+01,1.820582227187405877e+01,3.905968297430307601e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.387230454826833714e+01,1.573027757461411014e+01,1.800392328161608191e+01,7.702747775555042864e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.473447589518846357e+01,9.864490829553783868e+00,5.221539305302080436e+00,1.531147051430596662e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
2.971167402119955003e+00,1.903552668598848996e+01,1.564384265911838590e+01,1.829562047104282030e+01,1.822444035559257713e+01,3.414564881538115326e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.412197440455278752e+01,1.640040629516838067e+01,1.800392328161608191e+01,7.702747775555042864e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.544736325424409884e+01,8.181382907236896429e+00,4.792733874419059958e+00,1.614737856446951270e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
2.992436351873358991e+00,1.912662350181552995e+01,1.553920489323282794e+01,1.845268061231135093e+01,1.823933482256738969e+01,3.021442148824361684e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.432171028958034853e+01,1.693650927161179709e+01,1.806292116338619635e+01,6.451988464037903270e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.601767314148860777e+01,6.834896569383387188e+00,4.449689529712642866e+00,1.681610500460034885e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
3.009451511676082269e+00,1.919950095447716265e+01,1.545549468052438158e+01,1.857832872532617330e+01,1.825125039614724187e+01,2.706943962653358682e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.448149899760239734e+01,1.736539165276652952e+01,1.811011946880228507e+01,5.451381014824191240e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.647392105128421491e+01,5.757707499100579440e+00,4.449689529712642866e+00,1.681610500460034885e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
3.023063639518260626e+00,1.925780291660646881e+01,1.538852651035762342e+01,1.867884721573803120e+01,1.826078285501112219e+01,2.455345413716556013e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.460932996402003603e+01,1.770849755769031830e+01,1.814787811313515675e+01,4.650895055453222682e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.683891937912069992e+01,4.895956242874332176e+00,4.449689529712642866e+00,1.681610500460034885e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
3.033953341792003489e+00,1.930444448630991516e+01,1.533495197422421796e+01,1.875926200806751964e+01,1.826840882210222716e+01,2.254066574567113790e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.471159473715414734e+01,1.798298228162934720e+01,1.817808502860145481e+01,4.010506287956447480e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.713091804138989005e+01,4.206555237893335075e+00,4.175254053947509369e+00,1.735108615670501919e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
3.042665103610997956e+00,1.934175774207266940e+01,1.529209234531749217e+01,1.882359384193111040e+01,1.827450959577511114e+01,2.093043503247560277e+00,1.022909977999033160e+01,8.231272492635888227e-03,7.942427792614714654e+00,1.442459855128923607e+00,1.829891269046664348e+01,1.448951217969345340e+00,1.479340655566143603e+01,1.820257006078056961e+01,1.820225056097449468e+01,3.498195273959027407e+00,1.512065382969058902e+01,1.908092117738546278e+01,1.840280599051691279e+00,1.518404588454238535e+01,2.742056640996382022e+00,5.805880973097918840e+00,1.781872047837874007e+01,1.501111709342239209e+01,1.736451697120524074e+01,3.655034433908537217e+00,3.955705673335402572e+00,1.777907107838875334e+01,1.186439742129821173e+00,8.755916100719280948e+00,3.077512150886974052e+00,1.949101076512368991e+01,1.653354120145157324e+01,1.511155640313943671e-01,1.742346178604404017e+01,1.418151566003803765e+01,5.395756664187931761e+00,3.757778992137035257e+00,1.729111389555071909e+01,1.285107194781950568e+01
