1.586286163512291125e+01,1.725100899199029314e+01,1.358939116437433370e+01,3.839455857754090484e+00,4.064627556971331934e+00,1.748458160584923604e+01,1.895759237388162077e+01,8.651714155480597412e+00,4.841549480105507008e+00,4.837330725242705576e-01,1.362233362013349769e+01,4.672462027570167820e-01,3.869776134599574036e+00,1.067767801034698039e+01,6.645015477469662812e+00,1.704854101081396323e+01,1.494342171438169586e+01,1.530563713292768746e+01,5.552174401107152768e+00,1.868361544191863288e+00,1.889010421639153492e+01,1.228062152820261232e+01,6.108339800644202455e+00,1.275217912177808621e+01,1.952172507323047057e+01,6.948640015273108261e+00,1.455881717173552303e+01,1.886791724340557153e+01,1.090871177108452450e+01,1.496726477816276279e+01,1.076747463533103133e+00,1.907438133339372044e+01,5.488828361556676860e+00,8.576822769629208310e+00,2.786309625183118754e+00,1.010671180351637766e+01,1.474254012323658714e+01,1.521882893252729474e+01,2.692290739123801568e+00,1.141863659820079313e+01
1.654767692578485239e+01,6.317502166376538497e+00,1.495994614971398207e+01,6.983134947320910335e+00,6.324186698576061971e+00,4.541105422815929771e+00,1.181240629458677915e+01,2.742490341360470651e+00,1.048560605883074714e+01,1.942202913467143333e+01,1.493019780944949737e+01,5.394375873332593052e+00,1.493792618394003213e+01,3.327170209404992640e+00,4.089493301857409335e+00,1.946581761983598824e+01,1.073475132335442517e+01,1.011734089832817673e+01,5.618190189830660763e+00,1.351776723254001666e+01,1.429648388078114252e+01,1.082686747583714393e+01,5.131101312771779277e+00,3.456852928321858531e+00,3.907341450063335220e+00,1.940116588724117719e+01,1.477110053119913680e+01,1.241555270704451708e+01,5.962198817006150620e+00,8.033228516539733022e+00,1.775751172347217466e+00,1.013449530612315641e+01,8.046441760876854588e+00,1.772962929029781520e+01,1.853414133330806379e+01,1.692112683670096729e+01,1.379155391603208614e+01,6.065291453639609642e-01,1.963406557171953537e+01,9.770295122781915254e+00
1.282242697034248913e+01,1.795032948601357248e+01,1.597533140042290967e+00,1.674875772736701407e+00,5.082029263883844905e+00,1.474982162284301523e+01,6.678100622372187267e+00,8.212006928005497031e+00,5.854445525559290431e+00,1.900383336037453219e+01,9.627150117882186109e+00,3.995728422290552029e+00,4.430067557515928733e+00,9.573300892606440016e-01,7.909612653458236053e+00,1.750272048571736505e+01,1.622961866420162380e+01,1.968210567179757930e+01,1.835938254814942638e+01,1.915007664006040144e+01,1.421099665160325642e+01,1.579338602949668946e+01,1.901915469950930770e+01,1.787824370806007579e+01,1.418225418990575371e+01,3.921315272609580127e+00,1.007884497333878038e+01,3.850059624301138683e-01,9.396274842544134032e+00,5.964815479557339373e+00,1.077501314487804507e+01,6.535492027257870262e+00,9.833411833783880951e+00,1.907364130139013980e+01,1.204759466384458122e+01,1.500378842595545237e+01,2.042839232316135956e+00,1.965327705694728166e+01,1.800192903115085397e+00,6.121678341789181133e+00
1.998526183866399464e+01,2.792352721859552300e+00,1.932079794169965226e+01,1.097044226448862503e+01,1.669583399321674833e+01,8.244887345077247076e+00,9.143597047261540212e+00,4.408826127549858143e+00,1.638345909021150604e+01,1.098713344801295122e+01,9.643558581000588603e+00,1.031760771397233434e+01,3.998179105330808003e+00,2.257691621133708360e+00,8.870110162573849877e+00,1.079762510011019572e+01,2.681462117309885151e-01,1.427876530291300483e+01,1.346461191548093517e+01,1.976645078668208910e+01,1.365946584805549691e+01,9.857923204937746320e+00,7.566895852862646876e+00,9.283077010204248580e+00,3.556745287238889386e+00,1.449847384164127995e+01,1.459839618721394672e+00,1.033733997058352561e+00,2.635567911417080467e-01,1.468846504916010254e+01,1.095607460270499089e+01,1.349506877056478515e+01,1.291518101878647329e+01,1.540391242944813399e+01,1.944958995995042983e+01,7.259184945609177930e+00,1.113456765156082895e+01,7.904358221694190334e+00,1.142928977122345557e+01,1.289784720340304958e+01
4.171648425311904163e+00,1.965087655772154562e+01,1.045016454623651825e+01,1.896969370142290501e+01,3.029079767002713641e+00,2.070382416039779905e+00,8.611038703325347043e+00,1.074531681916191417e+01,1.013006475326473854e+01,1.722733817202799145e+01,7.682648777245322691e+00,9.731467589088413916e+00,1.056423020947906188e+01,1.996047578193830319e+01,1.947557853505096759e+01,1.048733470264258116e+00,1.507722548278795571e+01,1.793191998656133990e+00,1.313194797791250590e+00,1.988121721418560917e+00,1.810028140379039030e+01,6.340257516960516426e+00,8.507388972946758443e+00,1.115073071198707311e+01,1.764376329873526572e+01,1.204442785030011720e+01,7.895902605138196861e+00,1.894157383770771119e+01,1.846963281527597189e+01,1.253631862058572466e+01,3.403773783936427932e+00,2.875252244760646558e+00,1.495892446908667672e+01,1.849274135450686174e+01,1.022683353570555731e+01,1.503569858210228816e+01,1.749898684352094946e+01,1.442321611697090233e+01,6.882471299544461019e+00,5.061483550217094063e+00
1.387009279632270875e+01,2.135316610118689340e+00,1.447119582064069210e+00,1.844614942167332217e+01,5.237420290611645157e+00,1.387783699532930015e+01,1.651029323081081657e+01,1.586275592745765550e+01,1.034476380180306165e+01,7.465833106390419971e+00,1.092189106734720738e+01,1.558469519930368463e+01,2.288806847556470458e+00,1.825373574781652763e+01,2.049835444940237839e+00,1.353070620696922077e+01,6.470244554403765669e+00,1.766558003050116810e+01,3.172507888080038363e+00,4.445280749884121363e+00,1.638311642177574612e+01,1.640325441067857426e+01,3.667915241705865803e+00,1.024625378336367376e+01,4.903169775868974511e+00,1.097624608585942418e+01,1.713110172395883168e+01,1.131981938234009455e+01,1.360393173849783466e+01,1.957723089947632644e+01,8.678073715626208440e+00,1.137210963265290076e+01,6.086685508822055723e+00,1.563144902439178452e+01,1.913967062236490158e+00,1.238001992448987920e+01,6.215595148744035292e-01,1.421388654715341460e+01,1.607321990185569405e+01,2.352131405827608823e+00
1.839073578174013068e+00,6.991950708913563517e+00,3.129021006249310677e+00,1.617050031519500219e+00,4.730375083295401240e+00,1.039413940397029279e+00,1.208506140732821876e+01,9.903072352446695703e-02,1.184233296613506070e+01,1.187981829665036848e+00,3.697801768692550173e+00,2.636230200275280211e+00,1.736239575244364897e+00,1.826608094204947719e+01,1.614843723921699237e+01,1.537022476727221143e+00,2.825689060902538685e+00,2.942555519272951337e+00,1.852776449930150449e+01,6.285154034109612375e+00,4.149801568187894141e+00,1.547345343070555757e+01,7.044693542935775987e-01,3.765450871696212065e+00,9.590894673693505013e+00,1.076656874564223543e+00,4.963835228020554879e+00,1.505214479034723851e+01,3.031862314268916059e+00,1.123535780860635391e+01,1.428573849213729652e+01,1.769454956606591622e+01,4.913341264683939613e+00,1.467326839700161045e+01,1.786910217255825728e+01,1.193543782869745584e+01,1.019192297515566992e+01,3.265541833498779578e+00,9.585848368174307410e+00,5.813325701522529698e+00
4.046771542607931593e+00,9.382676030362038233e+00,1.955321803076553877e+01,2.546946398378915344e+00,1.856668418573320878e+01,1.260886874102068234e+01,1.969216341238653101e+01,9.438112073130064061e+00,1.601643717193784511e+01,6.996767130596522222e+00,1.458471386933475333e+00,8.352803095341386097e+00,1.694691521018685521e+01,1.271450704576110091e+01,7.533252966009611029e+00,1.842627473049514819e+01,1.513173825547579554e+01,1.700672302472993636e+01,7.750810781217079004e+00,1.015078552494008690e-01,3.084378592708469924e+00,1.752478395787805709e+01,3.385940814423853418e+00,1.092200947213939699e+01,1.159844113519904063e+01,1.282423541671678535e+01,4.644806131760228496e+00,1.497284565729409422e+01,1.937085353496296491e+01,1.653736732787993713e+00,9.131467884184614192e+00,7.084579834950948118e+00,1.645656936828234507e+01,6.735635082833823617e+00,1.686473674807939105e+01,7.071775971494198565e-01,1.818428074842221420e+01,4.779132464068851505e+00,1.784593361435833714e+01,7.351787522742165848e+00
9.750807856489419834e+00,8.146133475408330327e+00,1.418009373493118908e+01,1.923243816695230279e+01,9.811696183106317193e+00,1.863852694579841440e+01,4.254058836153820522e+00,1.445165384181914092e+01,9.326049482347553266e+00,1.887215034350082377e+01,6.812113507666794909e-01,1.443801818017873551e+01,1.022847242754535912e+01,5.790690140718782075e+00,1.304564273031953192e+01,1.065562733129997497e+01,2.638691848247365357e-01,1.999416660970939930e+01,7.443674857282545076e+00,7.626688669303827162e-01,1.657265112884658009e+01,1.358734540209932184e+01,1.632566319584448777e+01,9.302250802772123350e+00,3.940278419248612884e+00,3.482406116854666056e+00,1.238057865787077816e+01,3.968095920723271330e+00,4.596306671838421565e+00,3.377996757019932073e+00,2.525706911456566672e+00,6.204085821692279623e+00,1.184566014031187819e+01,1.731685629514704416e+01,3.326042433820017852e+00,1.840127623803615364e+01,1.135816422261832059e+01,1.278711730814398706e+01,8.700027090469564683e+00,9.640486561411433897e+00
1.367320907345962411e+01,6.865261589756748606e+00,5.873782034698007415e+00,4.264773323401214178e+00,1.127496485522601066e+00,8.056286842313710395e+00,1.226544666997431321e+01,9.097538928867743735e+00,6.658003507080811900e+00,5.588547847378190880e+00,2.559803780039024979e+00,4.164481675909817326e+00,1.895595110837657771e+01,9.969603077956216808e+00,6.099549930688946020e+00,1.951578727399788704e+01,1.575553555350014889e+01,1.996678595460228678e+01,2.224855597948569574e+00,1.853528587133360972e+01,3.020332822090128211e+00,1.446878519744427649e+01,6.211076602993335527e+00,1.073763900300151342e+01,9.880680794001762024e+00,1.631445113654247336e+01,3.541718101562763010e-01,5.902095279271446060e+00,1.225769218894883217e+01,1.498407918709231268e+01,1.029218457137856291e+01,3.960406595955978659e+00,1.007459319425725752e+01,5.648864928548659847e+00,1.403724615769041950e+00,1.823539832148196993e+01,2.724419228468095699e+00,7.296315329578819231e+00,4.435515745984774938e-01,6.836647600412597114e+00
