1.310315408605000265e+01,3.670463424606233982e+00,1.682129339027678583e+01,1.569529408058596687e+01,3.013729926847494855e+00,9.184439820444278979e-01,1.521946925258696304e+01,4.328604813352106007e+00,5.949086968060262492e+00,1.717847977550609784e+01
6.371629710477448860e+00,3.557525448312077732e+00,4.304884340970591694e+00,1.079158633849153048e+01,7.478659353355587847e-01,1.609095064374370665e+01,1.960974958933947576e+00,2.665845667422677145e+00,5.606797702800589533e+00,1.272715092249633351e+01
1.546020427881166093e+01,1.780053166349298976e+01,1.349880087033617215e+01,9.156673033673845552e+00,1.462643085192580905e+01,1.615517941920601075e+01,1.915638112981645946e+01,4.823152374266870268e-01,1.787750877837188312e+01,7.474934571827329677e-01
1.635224461782436123e+01,9.544364137159178085e-01,1.985014738679806001e+01,1.270594270299831052e+01,1.803941966879305170e+01,6.203709629577134343e+00,1.282642200992988890e+01,1.508141573276824410e+01,1.220588905581860395e+01,3.165046046442481220e+00
1.888967491984801228e+01,5.777997672681694397e+00,1.282081935541915563e+01,8.905812838969421108e+00,8.777590880560881104e+00,1.556156082183427714e+01,1.874546944644779245e+01,9.593167052465140898e+00,2.105523574466563463e+00,7.189936204600122949e+00
4.577327744723680425e-01,7.658697981213502537e+00,9.842684124826899250e+00,1.816184592615072901e+01,1.324055593524004770e+01,3.887362310481932148e+00,2.979015283170654005e+00,1.893839553105944518e+01,6.327847520885834243e+00,7.865130240784521831e+00
1.038954267637140561e+01,1.469888390423866653e+01,8.901934663309287288e+00,8.912642269334163814e+00,5.031759743026624321e+00,1.272251959196344728e+01,1.161451381871608568e+01,9.158144913020285216e+00,6.019144707192003452e+00,1.033238419690307275e+01
1.369746138571228400e+01,3.265890545171121762e+00,1.266529603680441696e+01,6.329420175288554162e+00,4.460772310101461358e+00,1.243006317820805862e+01,8.992958832007433401e+00,7.921297790429219887e+00,9.441284021212648980e+00,5.498588554861147948e+00
1.497752558262051537e+01,1.749789148336373668e+00,1.468013199203369190e+01,1.062024136671972485e+01,7.380856119303764729e+00,2.921168738488917338e+00,1.646627733094558010e+01,2.513367310638594532e+00,1.703687168197801327e+01,1.995910587761169452e+01
7.788981152032177668e+00,1.837227909002658865e+00,1.488143845024098866e+01,1.470095837849211762e+01,1.540889754971014014e+01,4.856229393759495139e+00,5.508280283881239470e+00,1.148244308683046810e+01,1.300347030439406915e+01,1.177686653689718455e+01
1.839688138548688734e+00,8.998765749029356442e+00,1.153368426754022913e+01,3.059002902145291358e-01,1.376389578858592255e+00,1.830279670336606301e+01,1.744549144211659097e+01,4.149864298172944999e-01,2.436534499450284663e+00,2.533573224876102259e+00
1.146256458167217218e+01,1.212767474861253802e-01,3.760359417780574365e+00,8.213339115545467806e+00,7.625934640907054529e+00,1.988761314160005611e+01,1.779396011100944364e+00,1.328501427647885702e+00,3.914445128406001118e+00,1.634834802078541927e+01
1.165686748823840624e+01,5.093117976945982228e+00,1.299641691733187443e+01,5.009414427976803807e+00,4.700013196273640226e+00,1.816151033167251327e+01,6.396929461871973643e+00,1.008411374912717484e+01,1.190364096084968359e+01,1.640840045340394937e+01
7.448719702850192803e-01,3.763897039897219354e+00,3.290606799310304975e+00,1.360730368188122341e+01,1.119260278330703073e+01,1.609402422458137494e+01,1.527305079172909075e+01,7.349243179691917760e+00,1.782482477839829471e+01,5.920798728704427916e+00
1.780548606543828072e+01,1.545865355698424359e+01,1.356639837235154999e+01,1.800227572488903505e+01,2.021761264365440347e-01,1.853124077868741892e+00,1.215777776031226054e+01,1.968077736628434948e+01,3.616586319430341590e+00,1.436051322205545233e+01
1.692740306764170555e+01,1.470357010865180492e+01,2.072063136872821509e+00,6.536440987592342822e+00,1.401201752513950183e+01,1.014340834675254754e+01,1.208506552858942307e+01,7.973986912846806163e+00,7.538833274554814778e+00,1.807231376802840295e+00
4.130264718153346948e+00,1.457125839685309465e+01,1.195197510539267327e+01,1.950561428488225957e+01,5.267506778825357117e+00,1.690978754411554519e+01,8.609071366252887714e+00,8.214065146153004093e+00,1.793060663623140982e+01,6.450854997350699449e+00
1.474551322082600890e+01,6.250484306695858194e+00,1.868373223261569294e+01,2.627739685072709719e+00,8.620548977213699615e+00,1.507304783646732371e+00,1.709235821277318479e+01,8.423464527002169078e+00,1.525050757079176300e+01,1.874295884560554271e+01
5.904186162303944663e+00,8.931357670552769079e+00,2.044067680189207703e+00,1.631500423620524032e+01,3.275131273180991176e+00,1.823823047767352179e+01,5.009410884283758136e+00,1.319103664220022409e+01,1.503920144012955973e+01,7.173681408122833503e+00
5.196131284533630712e+00,1.660129808064111856e+01,7.049897542644751880e+00,3.097540701172905031e+00,2.700699010301699232e+00,1.155186271662133102e+01,2.880157098723401532e+00,1.977461877753660957e+01,1.780767443929197213e+01,5.395548508182859138e+00
1.385118662594457817e+01,1.729115647989695503e+01,1.149345111998031044e+01,2.965553404964442752e+00,1.133807870204428703e+01,1.172606835282881299e+01,1.482304341875545539e+01,1.590260892471148324e+01,1.471734369957204969e+00,1.640854135969027539e+01
7.012639959515771793e+00,1.404582789783940200e+01,5.944951842373670914e+00,1.268036766185873354e+01,2.002273546474695465e+00,1.506387053276845123e+01,5.542988471564140873e+00,8.790160506197652879e-01,9.156614692559848834e+00,1.215313078090378696e+00
1.808407416185831806e+01,1.601812852431346101e+01,1.880006290187815665e+01,1.640259313041886102e+01,7.607010180049755377e+00,1.529451445296710066e+00,1.806368622060929852e+01,1.916948000712646660e+01,1.524863100622442147e+01,1.825710086458381198e+01
2.084941856119149506e+00,1.928709043597993400e+01,1.708466792071265417e+01,5.368814652229700890e+00,1.125624325936240844e+01,1.813777184433346790e+01,5.211572021742938432e-02,1.645969492732737294e+00,1.745471105250904387e+01,7.198030622417861402e-01
2.817010092421590173e-01,1.828056423277802622e+01,1.503312042299796047e+01,1.636735345089421756e+01,1.827666996440121849e+01,9.242196260080390857e+00,9.925380563108889831e+00,3.688059831129439914e+00,7.183515769319548383e-01,5.977138904388155538e+00
5.147192968908931299e-01,1.075807798060516163e+01,7.286152356298560839e+00,5.019293926522827576e+00,1.592356180459287529e+01,1.032778328445031235e+01,1.462236247101284903e+01,1.505617441644696441e+01,1.593587419714659248e+01,1.217160433137082620e+01
1.177160156505988908e+01,1.841692123786382496e+01,9.578776535587403274e+00,1.767557397434730504e+01,7.248146185067085412e+00,2.865323291346304480e+00,1.352119921603195429e+01,1.626102273616331217e+01,4.334661305501416706e+00,3.824488047785834510e-01
1.694863237797773792e+01,1.430044113840575548e+01,3.946250297395044182e+00,5.973180433831853264e+00,1.400789477092694746e+01,1.564112103584824887e-01,3.626375385794955442e+00,2.162320662933476800e+00,1.310453643793866974e+01,1.337248362954567327e+01
1.529467048783484628e+01,4.324355307538761295e+00,8.377380177482089962e+00,3.384617817348629654e+00,1.440505861596721005e+01,1.916353600592419326e+01,1.125743507534545884e+01,1.089360100139305843e+01,7.515765221372308069e+00,1.634995436290067161e+01
5.649520250576500757e-01,1.059856443671401038e+01,1.099450800699951003e+01,1.990184311107134363e+01,1.409652114802680245e+01,1.506280654712213973e+01,1.954068165441744043e+01,7.857570611297630236e+00,1.460591495986730060e+01,1.537078987741944225e+01
1.175877815632631318e+01,1.865874335333419509e+01,1.067761175585677513e+00,1.019142653548181521e+01,1.208970588200637053e+01,1.137690944091007417e+01,1.168693976729442419e+00,4.337645596976356543e+00,6.864014926315073595e+00,1.752639300632356978e+01
1.815997424528869075e+01,7.088483044770590880e+00,1.642356187136332224e+01,1.997007657410822290e+01,9.433702882525240696e+00,1.665241356226759351e+01,1.703909454002294765e-01,7.726092142248795369e+00,1.652720163961538447e+01,1.558427457014220074e+01
1.929398698969470871e+01,8.091724395678268067e-01,3.688868470876536243e+00,2.839467371565400633e+00,1.599405875885880945e+01,1.374846241944002045e+01,8.883529813138739684e+00,1.186760331281276493e+01,1.232036545771405933e+01,2.866733063387405522e-01
5.948004883937652920e+00,1.409303884762730164e+01,2.753206878926972578e+00,1.092429080838908106e-01,1.445545164887983702e+01,1.713171308952068728e+01,8.098571147561274941e+00,1.648088222286786930e+01,1.059146640821942853e+01,8.144057618560871958e+00
2.537786529501038224e+00,9.917060835935755492e+00,5.192323960579237507e+00,1.341375119593650744e+01,1.382266053393609795e+01,1.559731284185975220e+01,5.411423809255364148e+00,1.334298421936305701e+01,1.531039833271371009e+01,5.024688212732342230e-01
3.731455003545399052e+00,5.028613043689096784e+00,6.247904647190322791e+00,9.222986138555114621e+00,2.091871935858109488e+00,7.669041440117951858e-01,1.340279832444301178e+01,8.303580402047545661e+00,1.611245925191160921e+01,1.114660842121583784e+01
3.561318742274628413e+00,1.200544815278837341e+01,1.217613243274417556e+01,8.074473130570880564e-01,3.688774370003820025e+00,1.640267864346633431e+01,1.339123811225755389e+01,4.978235903469327539e+00,8.228064234317265857e+00,1.241453850655000402e+01
1.984063515439487091e+01,3.394466789067698276e+00,1.924352501113137937e+00,1.439914754830978261e+01,6.201372774874425176e-02,1.897792798314090135e+01,1.899753606340724588e+01,1.320547915988289844e+01,8.031307873514453632e+00,1.999758175877824584e+01
6.309352338128146442e+00,4.480566685720452469e+00,1.557153669147268005e+01,1.713187992880321886e+01,1.161742629092808166e+01,1.506616730570208063e+01,1.301390808307955460e+01,8.307248438937033796e+00,1.528926278516992809e+01,1.683701963927191869e+01
4.219100243198441902e+00,1.856969319644692362e+01,1.171681275856801108e+01,6.213869517522705443e+00,6.712087207441332914e+00,1.002725380215725615e+01,1.195350695265576846e+01,7.463463764656963484e-01,2.108706576211984984e+00,1.686942308819299541e+01
1.335558713450194013e+01,1.581733172444292279e+01,1.618222680915862810e+01,1.521389273113849328e+01,1.385716970237429457e+01,1.372331441948874975e+01,3.998728664010404721e+00,4.377685599455345411e+00,1.919800621522653472e+01,1.551488699183955688e+01
9.880717804646259594e+00,1.428878123059216243e+01,1.417558780084611225e+00,5.746378355009240657e+00,1.411199010050771108e+01,1.244696919972578364e+01,5.511251817120720986e+00,1.207240912617270823e+01,3.183435511715260180e+00,1.245957339362404603e+01
1.973108295229570430e+01,5.026619653408815225e+00,1.106958822771427364e+01,2.738227760790634679e+00,1.079951475989620047e+00,1.107398903579572824e+00,1.889146616502833709e+01,1.494015698833438321e+01,1.664077968055022083e+01,2.808727364603778032e+00
3.080907848990846798e+00,8.242193223153488901e+00,9.018175298887191715e+00,1.247117852935431692e+01,9.485213502163702515e+00,9.431329911305430969e+00,4.614301664822423987e+00,1.962356735684211984e+00,4.679022964732231671e+00,1.602322121706825442e+01
1.054930114477574143e+01,1.774907323578778673e+01,1.401861929882934277e+01,1.692413707340861251e+01,1.660208794111774822e+01,1.864368092253387132e+01,7.922722926731138315e+00,9.467231228029763912e+00,1.863441532776354848e+01,4.244632800821546148e+00
1.769669050563458157e+01,1.320976467449085412e+01,1.552126999172876864e+01,1.218021910507052930e+01,1.186208695832335991e+01,1.401677946350875814e+01,6.696339102543166888e+00,5.213301296555298947e+00,1.687354655295759542e+01,1.660980889993469845e+01
1.501995760519211309e+01,4.210528839395049516e+00,3.496383717467401731e+00,6.164389704009738402e+00,1.800020852336504618e+01,1.461533607353820230e+01,1.618526238200990974e+01,1.572182666561035802e+01,8.117202328248787069e+00,9.688119456309321365e+00
4.535500360368484252e+00,3.948700270959173420e+00,3.054761900618463422e+00,6.826936961806627124e+00,1.748963846312226877e+01,1.954327172224262554e+01,9.402908278570205169e+00,1.353079653086199485e+01,1.432980363838131410e+01,2.745650928924101564e+00
1.570662142718737186e+01,1.880755785691233939e+01,1.260651702754445758e+01,9.208201257778835469e+00,1.982420214754966281e+01,7.520472100303152274e+00,9.741441446691885275e+00,1.273728566072552404e+01,1.156121418967925862e+00,1.025342332075801721e+01
8.583633916756927107e+00,9.567186695575388811e+00,9.103638057022081398e+00,1.862964849326290562e+01,1.444319981221667781e+01,4.921050408766276973e+00,8.129058560729898630e+00,1.877531814821606204e+01,1.128050109182991889e+01,1.213996881059233601e+01
9.257252338825956883e+00,8.456742400105865087e+00,1.531989262017641451e+01,4.794781017443807691e+00,1.178326994873158284e+01,1.133278890468495348e+01,1.837527164681684511e+01,5.193988406397139102e+00,1.116099763197148675e+01,1.995121819720010947e+01
1.391439823033923773e+00,1.063753984312564072e+01,1.172912612753460593e+01,1.658613535650654214e+01,1.961620104431599643e+01,8.626304432119551890e+00,1.334599338350864173e+01,8.572635476062773208e-01,1.830057708509099612e+01,1.273978464546863254e+00
1.198866897796585995e+01,6.001821151068336135e+00,6.696116124174631423e+00,7.519760421579910314e+00,1.822725509125795185e+01,1.560037215887159867e+01,1.560156290463341477e+00,6.570721501277299481e+00,1.634002113374863541e+01,1.593489799279719676e+01
4.525236412288848875e+00,1.827319845717924096e+01,1.190497257246204477e+01,2.476816645625394830e+00,6.546522597825843448e+00,1.068448685952665400e+00,1.486806458664222674e+01,1.837988075938385979e+00,1.416467570528833875e+01,1.510639615397445112e+01
1.322414366527163843e+01,1.358898631979077454e+00,1.728379675662629822e+01,5.737736249034268710e+00,9.379707672279785413e+00,9.895556394139592982e-01,4.263765473123570793e+00,5.046935301638351135e+00,1.591815746458935088e+01,6.813654861273484187e+00
1.169834030812893921e+01,1.000081407871043737e+01,1.144799223304193880e+01,3.837468649774129492e+00,1.263077087037121871e+01,1.764944415738330008e+01,1.274037029883578320e+01,2.087573668760822621e+00,1.367161626486724302e+01,1.109746646137999804e+01
4.137924044663887635e+00,1.333914282283560127e+01,1.518656753843792373e+01,4.692998962674166386e+00,1.919060033417974864e+01,1.205823046432079870e+01,9.787889144701587441e+00,2.848686412344023644e+00,1.200200854617033563e+01,4.653965452278134407e+00
1.439344831654901213e+01,1.140996113386634825e+01,7.766986837061830684e+00,1.212493564198308071e+01,8.315262302616977408e+00,9.332457508234426768e+00,4.288696011295689559e+00,1.045382049081243814e+01,1.985008387969055121e+01,5.307917959366827532e+00
1.496844297779991617e+00,1.134586591222344865e+01,3.621338978849741874e+00,1.297537214710573750e+01,5.419756912710953500e+00,3.778903026869688819e+00,2.987217919784066478e+00,1.208564407674033347e+01,6.474717080680683523e+00,2.947423920215874737e-01
1.503863442135502204e+01,2.199154390375859247e+00,1.633881207553325510e+01,1.201161629260601416e+01,1.687535145110632584e+01,1.794402922170232273e+01,7.150699155658268857e+00,1.976292365494513348e+01,1.652017766480583205e+01,6.339393022862031657e+00
1.798310940513929523e+01,1.372098073157433440e+01,8.437463351085849439e+00,1.548651375542275943e+00,2.268350299068542242e+00,1.695571430350261366e+01,3.629825782045115190e-01,1.498844815520299356e+01,5.171543707826684155e+00,1.255746945840338569e+01
6.908589949813269904e+00,1.892418040143411062e+01,1.237508332196157745e-01,6.490717538496175720e+00,4.264211928332352741e+00,1.167001232912902609e+01,1.957420884691404339e+01,6.755212125559008740e+00,1.163968163927247623e+01,1.646376622688639202e+01
