1.816100021308358592e+01,1.087306299374802343e+01,1.303999178170360373e+01,9.814699992194723777e+00,5.945389406778092578e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,4.120997144024858727e+00,1.419388475159621699e+01
1.807125395553687852e+01,8.821543189417377917e+00,1.397444721043289029e+01,7.974852788174738194e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,3.456580692631688656e+00,1.513510214612613680e+01
1.799945694949951047e+01,7.180327345952861151e+00,1.472201155341632095e+01,6.502975024958749906e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,2.925047531517152688e+00,1.588807606175007336e+01
1.794201934466961745e+01,5.867354671181248094e+00,1.532006302780306406e+01,5.325472814385959097e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,2.925047531517152688e+00,1.588807606175007336e+01
1.789606926080570304e+01,4.816976531363957648e+00,1.579850420731245997e+01,4.383471045927726628e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,2.499821002625523647e+00,1.649045519424922190e+01
1.785930919371457293e+01,3.976674019510125113e+00,1.618125715091997563e+01,3.629869631161140475e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,2.159639779512220414e+00,1.697235850024853931e+01
1.782990114004166671e+01,3.304432010027058997e+00,1.648745950580599029e+01,3.026988499347871286e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,2.159639779512220414e+00,1.697235850024853931e+01
1.780637469710334386e+01,2.766638402440606104e+00,1.673242138971480131e+01,2.544683593897255847e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,1.887494801021577961e+00,1.735788114504799395e+01
1.778755354275268274e+01,2.336403516371443612e+00,1.692839089684185083e+01,2.158839669536763761e+00,5.945389406778093466e+00,5.273324047150717675e+00,1.014250228992625402e+01,1.820342774939405572e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,1.669778818229064044e+00,1.766629926088755909e+01
1.777249661927215385e+01,1.992215607516113707e+00,1.708516650254349045e+01,1.850164530048370004e+00,5.945389406778093466e+00,5.273324047150717675e+00,8.273784809352804359e+00,1.834273654436440637e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,1.495606031995052820e+00,1.791303375355920835e+01
1.776045108048773358e+01,1.716865280431849827e+00,1.721058698710480073e+01,1.603224418457654954e+00,5.945389406778093466e+00,5.273324047150717675e+00,6.778810824894044629e+00,1.845418358034068618e+01,7.989148870590079277e-01,1.889997172424580896e+01,6.616098051083771914e+00,4.538474824158651444e+00,1.490060746900205579e+01,9.723865494635477447e+00,1.244176527508351526e+01,1.101953553968441213e+01,1.771226892535003827e+01,6.154639720947940873e-01,1.495606031995052820e+00,1.791303375355920835e+01
