9.686651676128374078e+00,1.015774899193096381e+01,1.553531279335732407e+01,5.816603504015276371e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.578902213357389961e+01,7.589389708219382413e+00,3.432108105967617284e+00,5.465963897414926720e+00
8.046074454948453081e+00,1.193508321839460962e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.633138037986948632e+01,6.968102438457862924e+00,3.432108105967617284e+00,5.465963897414926720e+00
6.733612678004515573e+00,1.335695059956552733e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.633138037986948632e+01,6.968102438457863812e+00,3.432108105967617284e+00,5.465963897414926720e+00
5.683643256449365744e+00,1.449444450450226185e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.633138037986948632e+01,6.968102438457863812e+00,3.432108105967617284e+00,5.465963897414926720e+00
4.843667719205245525e+00,1.540443962845164805e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.633138037986948632e+01,6.968102438457863812e+00,3.432108105967617284e+00,5.465963897414926720e+00
4.171687289409949706e+00,1.613243572761115630e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.633138037986948632e+01,6.968102438457863812e+00,3.432108105967617284e+00,5.465963897414926720e+00
3.634102945573713050e+00,1.671483260693876360e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.633138037986948632e+01,6.968102438457863812e+00,3.432108105967617284e+00,5.465963897414926720e+00
3.204035470504723815e+00,1.718075011040085087e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.633138037986948632e+01,6.968102438457863812e+00,3.432108105967617284e+00,5.465963897414926720e+00
2.859981490449532426e+00,1.755348411317051927e+01,1.612841290769622660e+01,5.549873475094577735e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.676526697690595569e+01,6.471072622648647688e+00,3.432108105967617284e+00,5.465963897414926720e+00
2.584738306405379049e+00,1.785167131538625540e+01,1.660289299916734862e+01,5.336489451958018826e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.673628380139790295e+01,9.057868542006843882e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.676526697690595569e+01,6.471072622648648576e+00,3.432108105967617284e+00,5.465963897414926720e+00
2.364543759170056436e+00,1.809022107715884431e+01,1.698247707234424553e+01,5.165782233448771521e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.150148886419025462e+00,1.148917291424038112e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.708918971412868970e+01,8.142885505487832631e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.676526697690595569e+01,6.471072622648649464e+00,3.432108105967617284e+00,5.465963897414926720e+00
2.188388121381798612e+00,1.828106088657691330e+01,1.728614433088576519e+01,5.029216458641373677e+00,1.282747952236327205e+00,9.764842476500120938e+00,2.016872223180973478e+00,1.300022235624214417e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.737151444431331981e+01,7.410899076272623454e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.711237625453513189e+01,6.073448770001276920e+00,3.432108105967617284e+00,5.465963897414926720e+00
2.047463611151192353e+00,1.843373273411136992e+01,1.752907813771897949e+01,4.919963838795455402e+00,1.282747952236327205e+00,9.764842476500120938e+00,1.910250892590531935e+00,1.420906190984355533e+01,1.483765570228765540e+00,1.904442012424918929e+01,1.737151444431331981e+01,7.410899076272623454e+00,1.850081336505183671e+01,4.482953359411783190e+00,1.435630932879178090e+01,1.564139676366092857e+01,1.711237625453513189e+01,6.073448770001277808e+00,3.432108105967617284e+00,5.465963897414926720e+00
