1.582263952666614415e+01,9.831642088542977831e+00,1.232096454664594631e+01,3.359695228378434262e+00,6.255674010574883148e+00,3.726115973215831101e+00,5.475413675487832421e+00,7.773340454584618087e+00,1.585450212408423099e+01,2.386149630188194593e+00
1.383274157012337824e+01,7.732972838407041749e+00,1.154810978229941831e+01,3.730288294256429715e+00,6.845688186256124297e+00,1.575328928413347818e+01,3.361417864426059499e+00,4.710513836622254757e+00,4.464075525027539904e+00,4.048896294571193266e+00
1.701106233520435396e+01,1.625512523615747185e+01,9.667434072346974716e+00,1.836409042110576095e-02,7.401601573176095350e+00,1.453397021371560349e+01,3.467094364265572715e+00,1.314212428047085712e+00,1.646687052894420589e+01,1.628882403652449629e+00
1.343960303490795383e+01,9.023669091676119081e+00,7.132283511110488305e+00,4.399572337129542987e+00,1.615389723389496268e+01,1.556604314672891931e+01,1.420791837982130801e+01,3.861947032564700955e+00,9.696227597762462125e+00,6.185143335657379282e+00
1.094252365694922347e+01,5.214740478761252795e+00,7.571953249022818078e+00,3.982322573428267454e+00,1.826957543804810413e+01,1.555367484691111457e+01,8.156713134035189938e+00,3.233978626333910977e+00,7.669506254529672162e+00,9.366200217837521436e+00
5.926273229757459404e+00,1.139239603969136283e+01,1.313647175364437203e+01,8.753136650428185561e+00,7.982820562119714580e+00,1.349562420016654496e+00,7.972533330801551799e+00,1.131813007181165176e+01,9.426544465138693596e+00,8.638360802477940581e+00
6.625847639949913770e+00,9.132732578654712441e+00,8.240028602610365738e+00,1.593426091376733922e+01,8.693869387455229969e+00,8.180064230331510089e+00,1.814574005916943378e+01,3.415497098331092829e+00,5.601069373772773474e+00,1.621743346812068864e+01
1.064895839374221786e+01,4.500630836850845640e+00,7.910175733313704605e+00,3.493539554681821535e+00,1.004724294068493151e+01,1.460734778993737848e+01,1.637369743032419933e+01,8.105604846370697558e+00,7.733068692974100600e+00,1.407331422693473755e+01
1.673239897295054490e+01,5.327460029885957127e+00,1.743576324435122515e+01,1.694456102387075802e+01,1.775990272330815145e+01,1.903881620136424502e+01,1.508272370144225327e+01,9.859327233123487133e+00,5.847655923192993654e+00,1.892362666137561789e+01
1.748052278522091996e+00,5.011604148195707431e+00,1.362966986311668016e+01,1.245166288465059878e+01,3.616356575981312105e+00,4.730275290607885985e+00,2.892304595523966793e+00,4.426739098434544495e+00,7.307206905784651596e+00,1.321133632337674335e+01
1.175675712369877779e+01,1.149782144124842365e+00,1.971125902206238578e+01,1.327401706516145907e+01,1.646294531158920549e-01,1.601376541513498708e+01,1.334305311163778107e+01,1.450025404274883911e+00,6.717084764309324996e+00,1.208717178937740044e+01
8.731621150910136464e+00,6.649450773889185484e+00,1.383485181873075121e+01,4.389158556171974368e+00,1.093980297363706811e+01,1.657031246336049435e+01,1.057622162137250044e+01,1.564248929002706845e+01,3.284342714956187681e+00,8.494602657108918820e+00
1.223808443373933308e+01,4.536693271986669274e-01,2.296448304075118241e+00,1.830991786762118778e+01,3.052920894877297897e+00,1.892964692340550759e+00,5.437880399563068679e+00,1.507794687677773915e+01,1.672216271560550993e+01,1.834190953872071361e+01
1.505119045795865418e+01,8.774001731039398067e+00,1.509102447558513305e+01,8.324589698770896717e+00,1.037218811103996785e+01,1.915871169923077133e+01,1.224366268784826417e+01,1.588020216335649870e+01,8.290847029691558845e+00,1.864179810978696850e+01
1.268453557036849766e+01,1.430891813412229041e+01,3.222809568906008781e+00,7.939300222851189304e+00,8.806524968383271812e+00,1.045694069151815242e+01,7.094280420750777694e+00,1.629449788753101558e+01,1.363919362311770556e+01,1.776840829778929276e+01
1.458440127645527795e+01,3.612204184288843045e+00,5.589641666341014670e+00,2.074631573291714215e+00,1.419132135805432249e+01,1.003911462867330684e+01,1.025762356321081192e+01,4.591466108178638983e+00,3.069085002602145451e-01,1.405931223715860767e+01
1.026760859959625627e+00,1.103122831273597448e+01,3.169364435964763249e+00,5.019327788920877609e+00,1.246096330480769332e+01,1.052267883997424036e+01,3.167176049237976354e+00,1.570476144365706084e+01,8.013598645297047796e+00,3.894431696694999889e+00
7.881666747694517916e+00,1.722537210452863832e+01,4.828070570369000336e+00,2.986574425296852908e+00,1.011286536951440596e+01,2.155272891068071850e+00,1.995065643148880241e+01,1.864549419755500281e+01,1.735224833399831113e+01,1.320067043547970620e+01
8.592800897512105962e+00,1.811685191412295381e+01,1.914392857871094478e+00,1.916160769798494456e+01,1.933868940718980056e+01,1.297442953438438806e+01,1.625912378970439676e+01,1.841460839725201026e+01,1.552149503503970784e+01,9.840911612872972114e+00
1.466987360331789603e+01,1.146991634730544973e+01,1.733717283918496221e+01,1.743940732136331206e+01,1.556827110943683756e+00,1.854715411868573227e+01,8.790457920443355277e+00,8.671809800063138951e+00,5.875414672009990902e+00,1.421367979982205476e+01
1.353209723413082699e+01,1.873560415358046427e+01,5.697960583402905677e+00,4.603454882429868888e+00,1.520766114559817250e+00,1.871092624122448100e+01,1.644889090807142651e+01,9.769328937369213151e+00,6.862441231109956519e+00,1.003819932419098038e+01
6.279463159715792386e-01,9.423890178747008406e+00,1.391469107243315761e+01,6.402428922285166024e+00,6.126466798601404307e-01,1.890487531836854274e+01,1.888190243731089346e+00,1.714472158937496715e-02,6.485805471143695655e+00,1.738949168824185421e+01
1.285341784974227153e+01,6.683564206356411574e+00,1.683107256265225615e+01,1.865552611210874190e+01,4.966730949968775732e+00,3.720343937108976373e+00,1.205750433098546637e+01,1.628585127136750543e+01,9.563672108334998256e+00,1.609481764358728739e+01
1.445033266716345466e+01,1.593691643769056654e+01,2.364985735175095805e-01,4.877406831291823508e+00,1.651225633167348050e+01,2.104566325119081593e+00,1.522860203789269118e+00,2.584695330710249372e+00,1.146265061696441201e+01,7.556197122865273563e+00
8.652149316306778637e-01,6.198178246628771149e+00,1.206201462439525329e+01,1.143610076081874993e+01,2.468697658084078039e+00,6.008659779407006241e+00,1.730038930615042148e+01,1.839852289811313923e+01,1.093199417963823628e+01,1.739807300731511575e+01
3.550644107912301894e+00,1.888934060092392286e+01,1.879981166763408140e+01,2.072135388959144287e+00,7.112168512279579247e+00,1.628405867739130031e+01,1.127644672429299000e+01,1.924062084526512706e+01,2.543348597689709667e+00,6.973523654336364785e+00
3.302435738747735439e+00,7.419348626964088922e+00,1.763021384133669045e+01,2.681211071862434903e+00,2.976686972444662072e+00,9.619477669941273845e+00,1.630533504331456740e+01,8.826478696479558295e+00,7.500072219962654607e+00,1.561313367672689978e+01
5.497313697225050255e+00,1.224993187131815553e+01,7.653742340039340064e+00,6.864813889542260128e+00,1.091252763543069104e+00,1.032239326832602444e+00,1.227436989248624322e+01,5.940342554715081214e+00,1.161094414703381084e+01,2.503449076812933605e+00
1.625578915966491422e+01,1.150613200823249294e+01,7.606746340445145194e+00,2.860501118819285260e+00,1.638626565412644176e+00,1.163025703818070156e+01,9.595036081396713712e+00,2.350115950561324496e+00,1.599709918284611554e+01,1.415630772155488870e+01
1.792291366774125905e+01,4.688777543727367103e+00,1.452617839254701337e+01,1.834746037808787378e+01,1.152324159233682721e+01,3.630234950284427775e+00,1.773185903506340821e+01,1.601656286728514544e+01,5.558059610096535152e+00,1.662913681823992462e+01
1.273907933658321845e+01,6.265757366357737723e+00,9.376540834020500981e+00,1.580829223405995876e+01,1.599752543009006445e+01,5.957999209097051718e+00,1.921890847024334548e+01,2.869686110133793377e+00,9.394642042549772754e+00,1.240738096018158032e+01
1.731031242468589681e+01,1.507831675009486183e+01,1.079610866930160462e+01,1.450317537632480125e+01,1.633363019718559173e+01,3.116698400087858367e+00,4.798163199762206510e-01,1.111152877989806953e+01,9.699258386345663396e+00,6.488942953931793767e+00
1.855221870746296275e+01,1.131126468347313185e+01,1.481344954373314771e+01,1.549828759974834469e+01,1.600688114866800049e+01,6.695865796186488694e+00,5.588885408985810876e+00,9.130743978593670818e+00,1.971166196976132312e+01,1.175011453266353456e+01
1.820461225213578782e+00,1.809507781557757156e+01,1.482123720614326245e+01,6.878105547147761456e+00,4.340697708931894994e+00,1.589859844886428064e+01,6.185895095170888425e+00,1.461710880324785755e+01,7.451234839043420877e+00,6.521669112286914149e+00
