9.712369740009307861e-02,-3.205640614032745361e-02,-1.566994935274124146e-01,-1.001151800155639648e-01,-2.903292514383792877e-02,-7.294958084821701050e-02,1.348370909690856934e-01,1.059470418840646744e-02,-5.356355383992195129e-02,1.292662769556045532e-01,1.365449726581573486e-01,-8.078058809041976929e-02,-1.075483709573745728e-01,7.350349426269531250e-02,4.240944236516952515e-02,3.521429002285003662e-02,-1.926546357572078705e-02,6.633478403091430664e-02,7.285515218973159790e-02,3.225994529202580452e-03,1.284038573503494263e-01,1.099323555827140808e-01
-1.063653081655502319e-02,1.814655065536499023e-01,1.253635734319686890e-01,1.767991185188293457e-01,-1.125495210289955139e-01,-4.592543467879295349e-02,1.447321176528930664e-01,7.425547391176223755e-02,2.198881655931472778e-02,-1.442568749189376831e-01,5.440472438931465149e-02,1.284693926572799683e-01,-2.169930338859558105e-01,1.022257804870605469e-01,-3.368218615651130676e-02,-1.186976879835128784e-01,-6.653886288404464722e-02,4.515834525227546692e-02,-7.011178880929946899e-02,4.336570948362350464e-02,1.957496553659439087e-01,-2.143708616495132446e-02
1.124989390373229980e-01,1.273877322673797607e-01,1.528359502553939819e-01,-9.252312779426574707e-02,1.419430226087570190e-01,7.813032716512680054e-02,-9.004889428615570068e-02,-8.818529546260833740e-03,1.891649067401885986e-01,1.307067871093750000e-01,-2.001765072345733643e-01,5.401961877942085266e-02,-6.919685006141662598e-02,-6.677483022212982178e-02,-1.151374448090791702e-02,-1.158725619316101074e-01,3.305069357156753540e-02,-2.096334546804428101e-01,1.753087937831878662e-01,-5.327641591429710388e-02,-8.364339917898178101e-02,-1.196943372488021851e-01
-8.084435015916824341e-02,-8.720713853836059570e-02,7.262215018272399902e-02,3.739053010940551758e-02,7.984887063503265381e-02,1.832309216260910034e-01,3.561569005250930786e-02,-1.960573159158229828e-02,-4.537836462259292603e-02,7.711077574640512466e-03,1.208537891507148743e-01,-1.332698315382003784e-01,-1.426358222961425781e-01,3.885120851919054985e-03,-6.129626184701919556e-03,2.008533924818038940e-01,2.451509833335876465e-01,8.243860676884651184e-03,-2.437539100646972656e-01,1.377615034580230713e-01,-5.597806349396705627e-02,6.216906756162643433e-02
-4.069316387176513672e-02,6.597539782524108887e-02,-1.130967140197753906e-01,7.018184661865234375e-02,-1.611152738332748413e-01,3.598773386329412460e-03,2.200184017419815063e-02,-8.791102468967437744e-02,1.371119320392608643e-01,1.926861703395843506e-01,-6.996940076351165771e-02,-4.011502489447593689e-02,7.915203273296356201e-02,-1.041061207652091980e-01,1.845803558826446533e-01,8.919911831617355347e-02,-1.069390401244163513e-01,-1.945189088582992554e-01,-9.258897602558135986e-02,-1.332953721284866333e-01,8.836136758327484131e-02,-1.082780137658119202e-01
1.744581013917922974e-01,6.559143215417861938e-02,9.188329428434371948e-02,1.124973073601722717e-01,-1.593880355358123779e-02,3.169879317283630371e-02,7.561956346035003662e-02,1.710096560418605804e-02,-1.189721152186393738e-01,-6.197578087449073792e-02,-2.498969202861189842e-03,1.641914695501327515e-01,1.283235847949981689e-01,-9.230901300907135010e-02,1.693516820669174194e-01,1.412862092256546021e-01,1.080573275685310364e-01,2.193633317947387695e-01,-2.647100090980529785e-01,-6.174298748373985291e-02,1.866914033889770508e-01,-1.896360814571380615e-01
-1.034628450870513916e-01,-5.780753213912248611e-03,6.752308458089828491e-02,-9.466130286455154419e-02,-1.066008806228637695e-01,2.924036607146263123e-02,-1.829416751861572266e-01,-1.497801276855170727e-04,1.487811803817749023e-01,-6.200553849339485168e-02,-1.198679879307746887e-01,-4.920222237706184387e-02,-1.351142823696136475e-01,2.483562827110290527e-01,-9.723747521638870239e-02,-5.214522406458854675e-02,9.046501666307449341e-02,1.023293137550354004e-01,1.653976738452911377e-01,-2.520523034036159515e-02,1.498564332723617554e-01,1.584926545619964600e-01
-4.369529709219932556e-02,-1.634269505739212036e-01,-8.329795300960540771e-02,2.461290545761585236e-02,5.621170625090599060e-02,-6.756800413131713867e-02,-3.772844746708869934e-02,-7.029800862073898315e-02,8.511856198310852051e-02,-5.083924625068902969e-03,-1.101061403751373291e-01,2.783050760626792908e-02,-5.794501304626464844e-02,3.833584859967231750e-02,1.437252014875411987e-01,-9.550548344850540161e-02,-3.085601329803466797e-02,8.768469840288162231e-02,-4.716291651129722595e-02,-8.181126415729522705e-02,1.631645709276199341e-01,-3.383724391460418701e-02
-1.757302731275558472e-01,-1.219817027449607849e-01,1.429539322853088379e-01,-1.253110915422439575e-01,2.485851347446441650e-01,7.133711129426956177e-02,-6.640793383121490479e-02,4.699914529919624329e-02,8.700100332498550415e-02,-2.187562733888626099e-01,1.608790457248687744e-02,7.391851395368576050e-02,-2.252352386713027954e-01,2.711989916861057281e-02,-7.008559256792068481e-02,8.762692101299762726e-03,-3.169438615441322327e-02,1.334720104932785034e-01,6.950858980417251587e-02,-5.290487408638000488e-02,1.583915352821350098e-01,-8.776931092143058777e-03
-1.475502252578735352e-01,1.202476695179939270e-01,-7.296445220708847046e-02,-4.448739066720008850e-02,6.625096499919891357e-02,1.059750989079475403e-01,1.315799057483673096e-01,2.806722521781921387e-01,-6.788075715303421021e-02,1.792116612195968628e-01,-7.012832909822463989e-02,-3.902855142951011658e-02,-1.318912357091903687e-01,2.002849280834197998e-01,3.753523901104927063e-02,-1.589621603488922119e-01,-4.210776463150978088e-02,-1.476608514785766602e-01,1.681833565235137939e-01,-1.400262415409088135e-01,6.737097352743148804e-02,1.676954515278339386e-02
