-1.367433667182922363e-01,-9.433500468730926514e-02,-1.156592625193297863e-03,1.005258876830339432e-02,-1.375617831945419312e-01,-1.310461908578872681e-01,-1.643485128879547119e-01,-4.116434603929519653e-02,-1.918453574180603027e-01,-7.758730649948120117e-02,-2.074906975030899048e-01,9.678764641284942627e-02,-6.754149496555328369e-02,-5.167083814740180969e-02,2.206805646419525146e-01,1.319621056318283081e-01,7.831276208162307739e-02,-1.124450862407684326e-01,1.521300375461578369e-01,1.470652520656585693e-01,2.089151144027709961e-01,-6.637834012508392334e-03
-3.635304793715476990e-02,1.235859990119934082e-01,4.643126949667930603e-02,-8.842461556196212769e-02,-4.851538315415382385e-02,8.574247360229492188e-02,1.257680207490921021e-01,1.289819478988647461e-01,-1.693403720855712891e-01,8.465838432312011719e-02,1.949705034494400024e-01,1.900817900896072388e-01,-1.142464578151702881e-02,-1.195085942745208740e-01,-1.161429658532142639e-01,2.186659723520278931e-02,2.272636070847511292e-02,1.603941917419433594e-01,-1.744299381971359253e-01,-1.993007361888885498e-01,1.138429492712020874e-01,-4.245639964938163757e-02
5.726545117795467377e-03,-1.611053943634033203e-01,1.172534599900245667e-01,4.584069922566413879e-02,-9.349619597196578979e-02,-3.952158614993095398e-02,1.938036382198333740e-01,-7.525817304849624634e-02,2.368345409631729126e-01,2.098482251167297363e-01,1.544186146929860115e-03,-1.778241693973541260e-01,9.059206396341323853e-02,-6.770429317839443684e-04,-9.464297443628311157e-02,-1.525672227144241333e-01,-8.014884591102600098e-02,8.964266744442284107e-04,1.405154820531606674e-02,3.452413529157638550e-02,-1.685107201337814331e-01,-2.840228565037250519e-02
1.786852031946182251e-01,-7.278954982757568359e-02,1.697391271591186523e-01,-3.963308781385421753e-02,1.925250738859176636e-01,1.076868772506713867e-01,-1.146069839596748352e-01,8.705802261829376221e-02,-4.458051919937133789e-02,-2.695403993129730225e-01,8.490906655788421631e-02,-2.031690627336502075e-01,-1.370108574628829956e-01,9.967485070228576660e-02,-6.632935255765914917e-02,1.826449483633041382e-01,2.377705425024032593e-01,-6.399837136268615723e-02,8.648490905761718750e-02,-1.244449913501739502e-01,1.790647953748703003e-01,2.048910856246948242e-01
1.602514237165451050e-01,5.719265714287757874e-02,9.769747406244277954e-02,-7.439103722572326660e-02,-1.839176714420318604e-01,-8.869320154190063477e-02,-6.339460611343383789e-02,-1.100527644157409668e-01,-1.404708772897720337e-01,4.495520144701004028e-02,3.122275229543447495e-03,-9.947589784860610962e-02,-1.395162343978881836e-01,-1.185803636908531189e-01,1.851759701967239380e-01,1.863209903240203857e-01,-6.787622720003128052e-02,8.198555558919906616e-03,1.527849137783050537e-01,-1.879529356956481934e-01,1.635067164897918701e-01,1.289725154638290405e-01
1.441275477409362793e-01,1.016704067587852478e-01,-1.345642143860459328e-03,1.449849605560302734e-01,-1.198371425271034241e-01,1.193652674555778503e-02,1.021115481853485107e-01,-3.909240290522575378e-02,1.669943332672119141e-01,2.490513212978839874e-02,1.691553741693496704e-01,-8.195015043020248413e-02,5.925559997558593750e-02,7.074566185474395752e-02,-6.846558302640914917e-02,-7.626360654830932617e-02,3.028415329754352570e-02,6.759393215179443359e-02,-1.094534918665885925e-01,5.952844768762588501e-02,-8.038180321455001831e-02,-2.504787966609001160e-02
1.752079874277114868e-01,-1.589819639921188354e-01,1.896203756332397461e-01,1.309024989604949951e-01,8.634781837463378906e-02,1.999417394399642944e-01,-7.427460700273513794e-02,7.801399379968643188e-02,1.968588382005691528e-01,1.333067119121551514e-01,2.476626308634877205e-03,-1.850890666246414185e-01,1.187141053378582001e-02,-4.646553844213485718e-02,8.757506310939788818e-02,-3.466382622718811035e-02,-1.572186052799224854e-01,-5.320835486054420471e-02,-1.898077875375747681e-01,7.838492095470428467e-02,1.250824481248855591e-01,1.565087214112281799e-02
-9.529157727956771851e-02,-5.040576681494712830e-02,1.037801150232553482e-02,-1.097238529473543167e-02,-1.603590697050094604e-01,8.618199080228805542e-02,-1.168674305081367493e-01,1.966746300458908081e-01,2.116335183382034302e-01,2.148858755826950073e-01,-6.188029050827026367e-02,9.799825400114059448e-02,6.617225706577301025e-03,-5.705350637435913086e-02,-9.913698583841323853e-02,-7.345093041658401489e-02,-1.136126220226287842e-01,1.556047648191452026e-01,-1.238813623785972595e-02,-6.456200033426284790e-02,1.338062807917594910e-02,-5.098093301057815552e-02
1.460337489843368530e-01,-1.504737138748168945e-01,1.206755936145782471e-01,-1.819007564336061478e-03,1.101436689496040344e-01,-1.415359973907470703e-01,-1.965192705392837524e-02,-1.664406657218933105e-01,1.646955683827400208e-02,1.196055337786674500e-01,-1.924752630293369293e-02,1.829754263162612915e-01,8.512175083160400391e-02,1.332999914884567261e-01,-1.827971041202545166e-01,-1.170446649193763733e-01,3.311543539166450500e-02,-1.805818080902099609e-01,-1.256951838731765747e-01,-1.444087028503417969e-01,-1.516265869140625000e-01,-7.370794564485549927e-02
1.888400316238403320e-02,-1.767936199903488159e-01,-8.773271739482879639e-02,9.647525846958160400e-02,1.466207653284072876e-01,5.113714933395385742e-02,-3.429834544658660889e-02,-6.862342357635498047e-02,-1.585950702428817749e-02,-7.715288549661636353e-02,-1.804722994565963745e-01,-4.655865207314491272e-02,1.583149284124374390e-02,5.862993746995925903e-02,-1.915344297885894775e-01,-1.457946468144655228e-02,-1.265687942504882812e-01,-7.354535162448883057e-02,-3.115856833755970001e-02,-2.484116470441222191e-03,-1.798873990774154663e-01,-1.625711321830749512e-01
-7.513793557882308960e-02,2.281353622674942017e-02,1.924212723970413208e-01,-1.595813184976577759e-01,9.087367355823516846e-02,1.293519604951143265e-02,1.535728275775909424e-01,-1.892052292823791504e-01,1.812926232814788818e-01,1.626642048358917236e-02,-8.726551383733749390e-02,1.205546706914901733e-01,1.449843496084213257e-01,-9.394996613264083862e-02,3.093758597970008850e-02,5.221960321068763733e-02,2.065642476081848145e-01,-1.794457733631134033e-01,-1.277737901546061039e-03,9.130735695362091064e-02,9.272486716508865356e-02,-2.021544277667999268e-01
